Age,Occupation,purchase1,purchase2,purchase3,purchase4,purchase5
65,5,40,38,56,25,50
27,1,26,34,53,44,27
55,2,48,36,47,70,17
32,19,25,20,56,18,41
65,7,63,38,48,44,69
19,16,46,68,33,29,65
57,17,31,51,69,69,68
47,2,22,16,67,25,26
30,11,33,69,27,70,48
61,7,24,19,58,20,36
41,19,41,50,24,47,53
37,20,22,26,70,70,20
27,14,65,60,31,42,70
34,7,64,30,60,40,51
23,16,61,49,36,29,54
36,12,66,53,17,31,65
21,4,42,44,52,28,67
36,3,58,48,16,55,61
19,14,61,21,43,27,32
64,11,23,44,52,33,36
22,2,43,67,30,67,34
30,5,56,51,38,65,16
36,10,46,22,66,26,19
42,1,25,48,39,39,61
52,1,28,56,42,44,42
70,4,66,44,29,68,55
17,18,18,62,24,45,62
25,18,68,44,44,17,32
41,9,49,23,49,51,66
58,19,65,70,17,40,47
46,17,31,53,65,39,27
47,3,29,31,46,39,43
19,7,40,43,43,20,34
37,13,43,27,45,19,34
16,2,57,26,22,25,54
54,12,60,22,69,17,66
50,5,53,19,50,41,56
50,11,63,16,35,39,19
31,2,40,66,38,59,46
35,16,30,58,62,70,58
22,12,34,18,66,47,68
66,16,37,52,38,41,69
48,5,51,32,49,68,36
42,17,20,45,39,32,45
27,2,43,70,30,36,26
46,7,19,37,27,64,49
45,14,23,34,32,67,44
33,13,63,64,31,66,44
32,7,39,46,44,19,35
70,5,47,19,67,25,43
20,7,66,64,22,63,53
70,5,56,19,24,62,40
50,1,37,48,56,26,56
67,7,28,63,39,57,54
30,14,18,23,26,47,60
58,11,33,58,41,55,37
59,7,50,54,59,39,43
63,11,49,41,34,33,42
39,14,64,33,66,24,29
51,1,32,46,19,56,22
46,5,29,21,65,32,37
25,16,67,47,29,41,68
42,17,52,46,33,39,35
39,12,43,57,70,19,43
40,8,30,19,16,53,48
32,1,25,25,45,68,24
45,20,42,65,53,63,63
66,12,70,25,38,59,36
26,15,23,23,48,53,42
47,1,58,30,23,62,39
17,19,38,54,31,67,27
45,7,58,40,24,55,39
21,8,28,39,70,39,23
19,13,45,23,54,32,62
39,7,49,42,25,49,54
64,16,55,69,17,59,18
49,7,23,60,21,41,70
24,9,24,33,42,66,52
69,6,23,18,16,34,25
42,4,21,49,34,29,55
68,6,58,18,48,67,23
26,16,54,38,65,70,61
31,20,52,35,33,58,68
17,1,21,46,45,41,46
62,1,43,65,44,43,57
30,16,31,25,34,17,43
70,12,58,50,28,18,37
33,5,18,59,70,46,47
44,11,36,33,36,34,25
19,1,45,48,52,58,24
59,16,25,39,17,64,70
46,15,31,29,41,62,25
56,10,49,62,60,23,41
25,2,57,37,18,35,24
31,4,31,54,68,23,20
17,13,34,31,24,55,66
63,16,32,35,28,17,21
21,13,41,38,42,60,27
34,20,43,68,41,35,25
50,5,30,66,70,31,62
64,3,65,43,66,21,39
41,10,48,43,20,32,38
16,12,17,59,33,40,47
59,15,59,44,54,44,22
48,14,40,58,19,46,22
35,3,29,62,32,41,48
57,10,34,18,54,67,37
70,16,26,20,68,56,59
33,20,40,18,65,47,19
67,16,33,49,28,67,53
22,5,18,18,40,39,63
36,5,20,43,30,63,34
67,18,57,68,50,23,51
34,1,43,41,17,18,52
36,19,58,67,20,62,26
45,15,49,67,67,25,30
59,19,30,27,42,32,19
46,18,52,66,50,28,58
68,11,52,37,22,58,17
68,15,51,63,21,68,31
61,16,61,31,67,40,16
39,7,43,45,41,52,60
44,9,21,28,66,44,45
67,11,44,44,39,48,60
68,4,52,36,35,58,66
29,12,21,16,20,54,23
63,19,49,36,28,54,69
65,7,42,58,20,44,33
50,19,69,46,32,20,25
44,2,44,55,65,56,33
53,10,56,25,19,27,32
17,5,28,40,18,44,58
20,1,65,23,39,57,54
31,20,40,27,43,22,35
24,10,70,57,52,30,63
37,11,22,38,45,66,38
22,5,70,56,35,16,52
70,15,20,41,55,28,33
32,18,68,63,32,68,64
51,5,51,48,32,40,64
42,17,47,53,35,46,23
39,2,40,43,43,29,69
67,2,30,20,52,56,49
66,14,16,49,42,51,61
16,9,32,30,48,44,40
16,2,39,31,29,22,26
38,11,62,43,34,63,17
21,19,66,46,47,22,38
61,11,21,61,29,22,32
21,14,57,56,24,42,24
58,5,48,68,50,42,33
29,2,19,22,25,38,36
17,20,19,65,66,62,46
34,9,65,48,26,49,45
58,17,40,22,23,21,18
17,12,54,48,30,48,23
53,3,25,46,50,70,56
28,19,63,20,19,68,24
26,4,37,61,28,34,48
37,11,54,39,23,33,58
48,15,28,21,55,55,49
41,14,57,54,32,44,26
64,18,23,33,62,37,27
34,12,58,44,63,50,49
26,16,59,44,40,42,38
22,7,21,18,44,54,68
20,15,19,39,65,62,16
65,3,18,24,51,22,24
55,18,20,37,34,26,41
31,17,23,49,51,29,42
23,7,21,61,25,45,27
62,14,27,47,41,61,39
50,4,55,34,61,49,48
24,1,37,38,46,61,60
38,6,61,51,53,43,60
26,16,24,23,25,26,55
62,11,69,67,39,53,38
23,20,30,56,22,60,29
31,1,67,29,16,65,63
68,9,40,31,19,70,65
47,14,55,45,45,44,50
16,19,66,27,27,47,29
38,11,33,44,67,34,40
43,3,65,65,57,54,31
37,5,34,23,18,20,68
61,14,34,31,60,20,31
55,4,66,61,60,26,33
30,9,37,69,51,27,25
51,18,32,66,39,26,62
44,5,19,27,18,17,68
57,18,33,39,16,22,28
65,13,44,63,59,40,66
64,10,61,59,28,65,56
69,12,23,20,22,20,24
28,5,22,46,28,39,31
69,16,27,67,27,32,28
44,12,30,56,34,26,36
37,5,38,35,43,55,66
31,16,16,40,44,43,27
61,17,43,32,56,27,67
39,18,56,54,28,59,50
30,19,33,45,54,54,48
48,7,19,69,48,20,49
43,9,17,25,34,38,34
49,1,51,36,52,59,27
42,17,69,33,34,34,19
18,1,68,46,25,54,42
60,9,29,18,33,18,25
28,13,37,51,31,40,19
53,11,66,67,33,68,16
17,18,22,49,40,25,35
66,9,23,47,38,16,19
31,11,18,61,41,65,68
68,14,30,42,47,23,16
27,8,19,20,23,35,28
56,15,48,28,17,29,63
34,5,58,22,21,55,55
18,14,49,28,17,49,29
18,2,69,50,62,27,47
19,19,29,20,32,17,29
41,20,37,20,18,69,68
67,6,28,55,45,64,63
63,19,16,23,67,63,42
45,11,60,68,25,19,69
33,19,35,48,32,57,33
63,5,48,40,57,35,49
37,4,32,62,64,30,65
42,3,30,63,40,49,16
48,13,29,28,39,40,35
40,12,17,61,35,61,58
37,13,17,22,48,69,18
16,12,64,57,55,24,19
48,11,34,16,38,62,62
56,12,22,58,70,68,29
31,5,62,37,19,65,46
70,10,24,63,23,60,37
39,12,68,46,36,36,19
46,11,38,21,60,40,20
65,10,68,30,62,41,23
46,7,27,23,22,32,66
63,15,18,24,68,28,37
53,19,38,19,24,22,30
59,19,58,54,23,62,22
45,6,44,28,55,57,64
41,14,24,68,52,38,32
56,2,70,68,70,42,35
62,18,52,66,17,63,28
64,12,52,17,31,21,65
43,20,44,47,48,18,51
16,4,51,58,66,56,16
53,7,23,69,51,68,26
28,1,59,34,70,58,48
68,15,36,34,36,48,32
26,12,54,61,47,28,70
35,17,58,25,43,48,29
19,7,60,65,16,29,59
18,12,56,16,45,32,48
52,2,28,47,60,37,29
61,18,51,17,61,53,37
50,11,58,31,66,23,60
63,14,60,56,67,16,51
22,17,16,30,63,62,26
57,8,38,23,36,49,49
48,4,46,70,57,45,48
19,5,22,51,64,70,22
64,6,24,53,51,47,30
16,5,35,40,50,53,68
64,20,39,39,32,27,24
19,12,24,25,29,70,44
37,8,64,31,58,46,18
20,3,25,33,35,29,42
53,5,67,36,38,66,37
66,2,39,26,30,19,57
31,2,50,20,64,68,44
19,16,28,33,61,51,39
16,1,22,52,19,66,65
18,14,39,42,64,50,43
52,7,56,31,47,60,37
46,17,37,56,20,21,44
29,6,37,32,46,31,66
23,20,45,31,48,28,24
23,2,38,31,25,62,54
17,10,62,27,70,47,46
53,7,70,58,33,17,63
46,10,55,40,47,48,58
64,12,52,17,52,26,56
41,10,31,47,48,55,37
49,8,69,32,61,70,58
64,8,36,44,44,16,24
26,10,58,23,56,16,41
33,2,17,17,18,33,68
20,11,63,65,24,22,21
59,16,61,20,41,22,34
22,4,39,23,66,29,41
54,1,36,62,61,62,48
63,4,47,38,54,68,64
22,12,47,56,53,61,59
55,13,43,46,65,55,67
35,20,24,52,36,38,22
58,3,64,59,44,36,61
41,7,44,26,42,62,45
67,9,43,45,21,30,46
61,18,33,52,28,68,44
41,4,57,20,27,52,16
19,14,51,41,59,29,69
64,10,48,56,57,20,40
56,17,39,68,35,31,39
31,18,39,43,48,17,52
35,3,27,32,46,36,44
44,4,39,37,52,37,56
57,20,63,62,51,42,27
57,17,48,40,44,55,70
32,2,35,69,43,68,35
53,4,27,46,17,17,32
38,8,20,43,40,43,29
68,2,33,54,30,62,56
19,3,48,16,53,27,25
37,14,37,69,16,21,23
40,14,36,42,39,22,50
21,11,57,22,23,33,42
51,20,41,64,47,69,46
36,17,58,44,16,30,27
53,10,35,54,36,34,61
39,10,41,21,49,48,65
16,18,46,54,58,28,41
35,6,18,65,16,70,60
48,20,67,53,38,39,68
37,7,59,41,63,46,62
16,7,55,70,44,50,36
60,19,36,24,45,50,21
17,10,64,43,24,31,44
57,16,18,63,70,65,56
46,17,62,24,20,16,28
20,9,20,45,31,60,31
25,14,17,66,46,21,70
68,6,16,68,28,29,41
39,9,62,30,53,51,42
64,12,57,39,28,30,56
17,8,55,20,62,44,39
30,15,68,30,53,27,43
50,2,20,53,29,19,37
20,16,39,51,18,53,59
21,14,17,43,16,62,20
37,2,36,60,28,46,59
23,6,38,37,18,39,68
69,20,54,49,65,42,65
31,18,44,20,26,51,60
24,7,48,33,56,28,54
46,8,50,70,69,36,40
30,14,49,70,46,65,65
34,13,29,18,33,24,52
55,5,34,55,43,31,24
24,6,38,69,19,52,23
61,19,37,30,31,53,53
61,19,37,28,20,59,42
69,1,24,17,53,61,59
16,12,41,55,18,48,28
51,12,56,19,20,41,16
48,13,39,62,70,40,26
21,6,38,67,22,29,65
36,3,66,65,55,36,28
20,5,32,48,54,24,19
25,16,51,27,61,51,68
37,19,54,64,46,25,40
66,7,35,65,39,70,16
28,17,70,45,35,47,30
47,6,55,24,18,18,61
54,3,50,64,42,40,69
45,2,33,48,35,65,33
42,5,52,42,31,37,63
50,15,33,49,38,49,55
50,4,56,32,55,69,31
62,15,60,43,50,34,40
57,13,56,65,29,70,45
63,18,35,45,42,42,22
42,19,44,48,61,22,64
29,14,19,36,28,17,50
65,12,22,25,70,41,60
66,9,24,31,52,53,63
47,9,17,27,68,25,64
21,5,47,27,30,54,64
52,1,16,23,62,18,29
23,7,39,52,45,51,26
49,6,53,46,27,21,36
43,11,41,21,21,19,50
47,13,68,43,43,61,47
62,4,38,23,28,26,48
60,16,42,69,41,29,25
32,16,38,36,38,29,30
56,1,46,19,66,68,21
26,15,46,33,37,24,30
35,7,70,44,28,44,57
36,5,59,28,62,67,25
62,18,53,64,24,51,41
35,1,29,47,58,42,64
16,11,28,69,23,28,29
68,2,21,61,16,58,59
54,15,45,63,39,24,30
29,3,30,36,68,33,61
25,18,23,59,46,19,69
22,16,60,48,46,62,26
69,5,56,22,59,28,20
50,9,31,54,70,67,23
34,11,28,40,28,66,60
37,16,32,61,41,59,70
28,17,57,52,16,45,69
35,8,62,61,47,36,56
49,6,55,33,21,64,52
21,9,31,16,30,58,38
53,5,29,33,69,39,20
39,16,63,61,60,65,22
43,20,69,65,38,63,21
56,5,26,58,57,61,64
31,7,29,37,34,67,65
55,9,27,36,38,34,42
21,8,32,39,69,26,41
16,6,51,57,26,50,32
18,17,55,59,58,67,26
67,7,56,38,21,34,47
41,11,56,24,60,63,46
67,11,25,18,38,20,46
27,18,63,55,48,29,36
56,18,20,31,34,47,25
18,2,66,39,30,61,33
51,9,48,34,59,39,27
58,16,43,36,43,49,33
27,2,34,65,45,47,44
49,18,45,32,26,59,66
43,12,53,57,46,69,43
52,18,41,50,16,67,49
42,19,21,28,18,46,39
64,19,56,27,60,60,17
42,17,42,19,34,22,38
48,2,54,59,24,34,38
43,17,59,23,51,51,51
26,12,38,33,66,52,19
46,17,31,42,43,31,30
67,3,28,28,66,69,70
52,14,21,47,67,51,43
37,4,64,38,51,41,24
59,4,34,49,67,19,66
65,8,39,44,64,29,46
25,1,43,41,64,45,16
65,20,39,64,65,34,16
16,16,39,19,55,66,20
67,15,19,18,31,53,48
42,7,23,16,67,60,19
58,9,41,25,42,48,66
68,13,26,58,35,34,43
49,14,49,54,51,40,24
59,18,56,58,66,46,61
25,4,41,41,69,38,27
35,10,48,68,22,20,39
62,2,46,39,63,45,32
35,17,31,17,29,26,38
66,2,30,41,32,53,27
26,4,25,61,45,22,31
59,12,45,22,52,39,44
46,10,57,43,20,63,23
55,18,49,45,17,50,20
29,3,57,66,37,55,58
50,17,51,19,41,56,32
37,6,23,59,61,41,17
69,17,64,23,24,54,57
46,14,24,23,20,17,41
49,11,47,39,70,50,68
18,14,24,49,47,45,43
32,18,59,68,66,30,54
68,14,35,20,57,32,35
43,3,30,29,38,45,60
47,19,26,70,60,55,51
24,3,41,29,41,49,67
42,20,26,55,25,52,51
16,10,62,62,32,54,29
46,13,24,39,59,62,56
62,14,28,35,63,36,21
27,14,24,33,51,58,17
29,19,23,53,35,57,62
64,16,25,55,36,22,31
31,6,55,58,36,33,23
69,1,31,22,34,39,46
33,4,67,58,18,54,20
65,2,63,28,22,34,25
59,4,54,51,33,28,66
60,2,33,61,52,28,69
26,9,65,66,26,16,33
60,14,21,62,68,57,48
41,4,17,66,52,38,52
16,11,50,27,31,21,35
50,14,38,54,23,39,22
29,5,64,43,16,36,21
40,9,41,22,16,32,36
59,19,63,48,21,35,51
60,15,58,25,44,44,54
48,7,24,39,64,52,51
36,16,35,38,38,64,61
41,11,30,59,25,54,51
42,6,29,53,59,69,36
51,16,65,50,26,55,48
59,19,17,18,53,65,67
24,18,41,41,18,57,49
53,9,57,64,47,60,30
68,4,45,56,26,67,40
69,8,54,31,16,48,45
47,11,55,34,63,54,57
41,11,55,18,57,31,27
20,8,70,25,67,23,31
22,19,31,23,48,70,41
43,10,41,36,51,64,49
32,4,18,21,70,21,62
46,19,43,56,20,44,19
16,6,62,42,47,67,54
57,18,51,65,37,57,19
53,5,55,41,31,63,48
62,12,27,33,54,40,60
42,7,51,59,53,30,24
37,14,22,39,57,60,39
16,11,54,48,67,70,63
37,19,39,49,29,22,61
51,6,47,56,38,58,33
67,16,31,35,43,32,42
19,17,26,46,19,47,43
48,4,59,24,60,16,16
60,1,60,61,38,33,64
47,5,49,41,54,36,60
68,16,59,53,64,62,34
24,16,28,55,35,35,42
64,2,41,67,27,59,52
36,6,31,51,34,40,20
44,18,41,50,21,63,23
66,6,18,16,33,43,29
24,12,49,38,70,45,67
60,9,47,20,51,37,60
60,18,62,36,29,29,20
33,16,66,29,39,51,52
56,13,33,36,30,67,53
54,19,63,53,56,25,68
26,1,39,40,32,19,33
22,5,27,66,57,19,37
36,3,29,16,37,64,37
44,8,45,59,57,46,50
42,5,16,62,33,55,17
49,13,60,43,42,37,54
18,20,58,32,70,29,55
67,15,59,61,31,59,35
39,2,48,32,38,56,57
51,3,25,21,42,52,25
48,16,35,64,68,22,54
18,1,59,28,67,61,34
38,7,31,62,45,68,24
61,13,60,38,38,49,68
46,11,37,21,37,36,48
56,16,68,44,29,49,18
47,8,70,50,24,45,44
30,18,63,35,42,38,44
53,6,53,29,30,59,49
42,19,66,16,62,68,54
31,13,64,29,61,39,34
60,11,31,37,56,65,47
41,3,53,29,47,61,43
32,8,30,50,56,34,33
29,15,41,18,70,47,16
49,4,41,64,64,65,39
26,6,53,32,22,46,58
50,8,21,43,24,66,66
41,7,21,33,35,44,23
39,20,57,50,40,70,22
22,7,46,20,16,63,48
26,12,68,32,54,30,39
49,5,18,68,46,55,44
20,2,48,65,60,25,36
32,17,60,60,49,43,45
39,12,41,22,69,55,23
26,9,26,27,60,66,59
44,2,57,19,37,37,41
28,11,22,18,53,60,62
63,4,51,70,51,67,41
46,12,19,61,62,46,19
61,13,19,33,22,43,38
42,16,60,56,33,52,26
37,18,68,41,56,59,37
48,11,16,48,61,43,39
58,4,52,58,27,68,45
66,20,63,31,38,18,41
61,1,48,28,62,38,56
47,16,23,37,49,32,38
47,20,17,26,34,65,28
64,17,55,20,22,47,18
54,15,39,58,40,54,68
30,15,64,63,44,20,36
29,17,57,24,50,58,60
39,4,28,18,38,23,21
34,17,49,29,70,18,62
32,16,38,19,30,59,32
33,20,64,62,37,40,50
31,11,61,53,68,34,33
38,9,33,57,21,24,46
41,16,55,49,43,41,44
31,17,70,56,37,21,20
66,11,22,45,67,17,70
55,8,16,70,37,68,54
27,19,67,54,20,33,28
68,14,16,61,35,46,64
29,20,25,38,66,39,57
42,1,68,34,52,29,33
38,16,38,67,59,24,50
45,19,23,64,40,33,47
30,1,21,54,60,46,44
45,11,65,68,44,55,69
28,9,64,31,20,58,67
31,5,64,47,57,18,32
59,17,19,18,21,65,26
41,6,43,64,70,66,40
34,11,43,22,54,28,23
67,18,37,50,57,16,63
25,10,38,23,65,18,44
62,13,37,32,64,62,30
43,1,39,26,48,60,50
67,6,61,54,68,25,45
59,14,59,41,59,24,44
70,14,28,27,26,69,47
34,5,40,54,62,64,38
19,11,28,58,21,66,47
61,2,24,34,56,44,55
60,12,23,54,43,47,63
43,18,33,43,66,60,57
32,4,57,63,23,51,25
44,17,66,26,36,65,46
45,13,66,54,68,42,57
54,3,25,65,52,43,68
51,10,44,55,48,70,22
60,18,40,50,21,49,56
56,2,59,67,62,51,42
58,5,21,65,46,36,35
49,1,67,42,32,16,39
40,1,34,20,60,50,50
56,2,35,41,66,43,41
53,20,38,68,55,67,40
23,13,65,35,54,24,64
30,2,44,56,22,58,69
55,4,29,18,22,48,58
35,9,42,50,54,31,55
20,6,59,24,40,42,30
18,13,26,59,66,39,66
28,8,26,55,32,59,16
20,20,19,20,56,48,52
55,5,24,64,47,39,48
70,20,61,60,62,40,22
29,11,63,18,49,31,35
54,8,19,60,22,36,56
49,16,60,32,25,18,29
20,17,42,20,34,31,25
62,19,44,54,41,18,40
28,15,66,33,35,59,30
68,14,66,48,44,60,60
66,16,57,58,21,43,48
37,7,20,54,48,53,69
68,11,20,28,39,50,68
48,6,20,67,45,37,48
67,8,50,20,39,32,60
36,1,30,32,24,64,22
31,4,69,22,32,61,17
35,13,30,62,56,48,20
44,13,20,46,41,45,64
69,3,66,65,33,28,41
22,10,28,25,66,22,37
22,8,57,69,44,26,17
37,16,59,18,65,59,58
54,16,30,16,51,24,64
65,4,49,48,20,48,58
19,11,63,55,26,63,54
54,5,64,52,57,59,57
40,16,26,66,24,18,70
52,5,31,30,17,20,31
32,2,50,19,33,37,39
57,12,37,35,47,63,46
20,5,33,62,28,39,47
48,20,34,35,68,41,65
55,4,47,56,27,37,19
62,8,65,19,19,37,53
46,9,60,51,68,55,24
38,14,69,24,70,56,38
17,5,66,22,69,21,20
48,9,47,66,36,21,57
48,5,35,55,31,46,50
20,15,44,56,34,43,42
66,1,68,53,29,67,20
52,11,33,28,31,53,56
52,7,51,67,17,48,46
57,18,34,62,62,61,43
18,20,67,69,39,53,64
68,13,33,21,62,40,24
54,14,54,55,40,26,52
37,10,34,67,33,34,52
26,2,42,23,66,17,44
54,1,65,36,60,42,57
41,2,68,59,32,70,26
48,16,64,28,68,69,43
35,2,45,59,62,61,36
64,18,58,28,67,55,63
55,10,70,45,63,59,60
55,1,28,50,47,40,42
18,6,52,32,58,28,65
59,14,67,42,18,56,44
19,4,43,70,18,22,25
21,1,19,68,59,38,61
45,7,64,58,43,43,52
55,4,17,39,35,53,66
61,19,70,41,20,60,41
68,13,43,24,60,48,16
41,16,25,22,43,69,57
49,8,20,67,19,17,69
27,13,54,61,58,36,67
30,10,26,24,18,62,66
33,18,42,53,66,48,49
59,15,56,62,69,36,17
24,6,29,28,63,39,58
31,6,23,46,16,17,26
20,16,28,18,61,53,66
67,19,28,50,23,35,37
59,13,64,66,17,25,58
65,19,42,62,49,49,34
61,1,34,70,32,43,62
44,3,20,57,51,35,35
37,9,22,23,25,26,63
57,9,69,63,46,49,48
29,2,39,58,69,67,54
44,9,55,17,41,59,40
28,19,41,64,32,70,58
58,17,50,61,69,44,69
43,15,60,51,34,39,68
22,19,22,51,18,49,38
58,2,28,37,55,55,44
30,7,39,34,18,47,55
28,11,66,59,62,51,16
56,20,50,58,40,49,52
21,8,60,39,62,43,55
48,19,38,17,60,54,70
52,20,57,55,45,58,66
42,15,38,37,63,48,43
43,17,23,38,22,59,29
49,20,22,52,42,43,40
49,4,68,70,37,47,69
28,9,38,49,59,62,66
55,10,35,29,23,21,19
35,20,39,52,28,49,40
37,6,50,40,43,61,59
43,1,70,35,19,26,61
26,14,40,55,60,67,19
40,4,49,29,47,34,52
47,10,69,69,44,36,57
49,13,22,57,51,35,20
68,18,36,55,17,61,39
30,2,27,54,58,16,56
35,4,57,21,38,41,55
47,14,66,44,49,57,18
37,15,62,57,63,21,65
64,1,36,39,50,67,24
63,4,48,68,25,17,33
42,5,43,32,46,58,26
23,9,22,30,67,59,68
23,2,25,37,57,66,27
53,8,34,40,47,17,20
48,2,57,50,33,32,51
42,8,19,69,38,55,57
25,13,38,40,66,42,70
38,8,41,33,55,61,30
59,2,33,65,48,45,55
58,5,21,28,67,31,33
52,18,39,32,32,39,30
44,16,66,65,62,41,41
53,7,48,66,54,55,53
16,13,40,25,33,70,58
63,8,16,25,39,63,68
52,20,48,22,66,41,56
70,1,25,65,47,35,47
30,3,61,51,35,38,25
25,14,43,33,67,35,32
25,18,65,52,49,27,56
20,11,31,68,27,36,65
31,6,48,20,68,34,52
24,7,54,36,66,17,66
55,17,33,64,67,21,22
65,1,70,19,58,44,37
54,8,34,45,51,23,66
49,2,29,31,47,65,33
60,8,49,53,48,61,22
29,11,69,41,26,25,33
42,2,22,42,48,60,28
19,11,48,28,32,39,33
46,14,34,32,38,61,66
19,20,26,23,31,37,63
70,17,53,17,54,62,16
31,5,35,55,16,26,68
37,15,42,66,47,50,18
65,15,70,17,23,56,51
42,6,67,28,48,50,29
49,1,60,56,43,37,61
55,9,45,56,30,21,27
43,16,65,53,48,58,68
69,4,36,66,30,16,57
50,2,56,32,22,66,42
47,1,63,59,70,62,44
65,1,52,20,44,45,50
48,13,65,47,59,68,50
29,20,29,28,53,45,38
57,1,43,32,41,51,32
55,15,64,41,26,68,16
30,19,33,52,67,41,19
35,9,48,47,67,46,30
59,17,39,67,23,38,27
26,11,57,59,54,19,40
43,6,28,26,48,21,64
46,4,54,67,37,70,53
43,3,35,24,55,60,56
53,4,57,48,32,53,36
38,4,20,42,53,31,59
59,19,70,57,59,27,33
44,16,53,65,53,19,38
38,18,47,35,39,20,53
33,12,46,52,19,34,22
23,16,57,67,21,23,56
20,11,29,40,67,26,25
46,18,59,17,60,41,55
61,8,26,64,35,18,45
27,12,17,16,60,20,41
52,10,31,40,24,54,48
51,20,66,49,50,42,65
61,19,66,69,53,32,51
26,12,28,27,21,53,22
45,6,52,59,54,29,37
23,10,56,28,49,47,26
63,8,45,20,36,41,54
32,10,32,65,49,41,35
49,2,34,41,59,37,41
50,1,50,68,55,27,51
36,16,47,49,38,31,63
61,19,68,64,47,22,70
37,2,20,60,24,58,35
20,18,39,16,25,32,60
64,16,33,36,36,67,58
64,16,68,57,36,29,24
46,10,63,58,55,68,36
32,6,18,59,26,19,59
66,11,16,54,35,69,26
58,9,52,44,45,21,19
41,14,61,58,59,52,18
48,11,26,65,34,66,36
66,9,52,50,27,57,54
69,13,50,28,44,45,30
38,20,52,27,42,30,16
44,11,59,60,63,25,63
55,12,51,22,25,26,47
52,19,21,30,67,18,20
52,10,40,17,28,68,48
53,7,68,41,43,43,55
30,1,34,64,50,35,40
19,15,19,55,68,18,62
66,5,36,26,40,59,50
58,5,25,36,70,69,25
50,14,24,21,53,16,20
40,13,64,29,22,21,68
43,14,29,18,33,33,57
27,13,27,53,60,54,29
40,9,57,16,69,63,45
30,15,53,68,58,34,53
67,7,32,45,67,27,36
46,11,63,58,54,58,35
20,17,42,24,40,32,61
37,9,32,40,31,18,67
39,5,58,63,47,65,23
62,8,66,54,68,63,27
20,6,33,55,63,67,49
68,8,45,58,51,18,30
62,16,16,61,41,51,18
47,19,17,44,43,50,36
50,1,28,18,29,32,34
38,4,62,33,57,37,47
34,5,61,69,55,38,21
50,8,44,61,64,39,55
22,4,47,50,36,22,48
52,1,55,16,66,42,57
33,13,67,38,62,19,37
44,6,69,66,45,34,58
50,17,29,34,48,52,22
43,20,50,56,58,70,65
23,14,19,49,65,61,50
28,3,53,68,58,17,30
67,14,70,62,51,18,50
67,13,39,54,49,46,51
55,5,58,26,61,22,49
40,18,21,66,19,28,16
24,4,63,70,42,24,67
39,15,20,60,36,70,31
21,4,59,68,23,46,32
67,8,54,52,57,43,66
32,14,39,32,51,63,57
19,10,23,44,20,58,28
20,16,24,44,23,54,60
30,20,29,29,67,56,46
35,12,54,22,37,40,61
20,16,55,33,56,57,29
52,16,32,44,21,53,44
41,10,38,30,52,62,40
46,18,28,61,65,32,53
18,17,29,65,65,70,65
62,14,22,46,22,41,33
51,2,19,62,24,30,56
36,13,58,55,50,44,31
31,1,28,19,32,62,17
22,7,50,29,65,38,37
55,6,16,30,50,41,51
70,1,23,48,38,55,59
68,2,17,20,40,52,60
24,16,51,27,25,31,66
66,3,41,57,47,28,55
29,20,59,31,64,53,64
35,12,66,57,70,19,51
60,7,30,59,55,65,35
46,7,42,20,66,38,30
24,11,52,24,52,70,32
45,15,35,18,53,16,45
43,5,27,16,70,23,32
53,14,33,36,17,60,30
22,1,48,36,65,61,51
44,17,35,20,29,18,42
24,4,34,54,49,64,60
17,19,44,28,47,67,20
67,2,39,70,17,17,33
25,8,30,48,62,40,67
44,2,66,62,39,59,19
38,13,63,63,21,20,70
55,11,32,68,23,58,34
47,6,50,70,23,52,19
56,11,41,38,44,67,65
42,7,61,21,50,23,36
45,4,45,51,16,39,25
26,10,60,23,70,51,62
24,17,38,65,61,49,51
33,19,53,50,55,31,63
17,6,43,43,59,57,54
26,11,23,63,68,23,45
54,5,62,22,23,19,62
55,7,31,49,46,59,41
30,8,63,29,60,70,41
28,14,52,56,64,40,43
44,5,17,52,21,61,65
22,17,21,27,19,42,18
59,16,26,54,45,57,28
61,15,25,33,65,21,23
35,8,54,67,29,69,49
34,13,33,21,37,33,35
29,19,62,46,25,48,51
30,4,55,16,69,20,37
28,11,42,68,53,35,50
26,9,70,51,59,63,38
69,16,63,68,45,33,34
33,3,47,41,52,63,45
31,6,39,37,61,64,53
56,8,48,41,65,42,51
27,5,62,33,38,22,19
54,11,68,17,61,42,66
18,20,43,57,68,36,57
47,17,48,53,26,68,31
20,5,34,26,66,63,18
21,12,36,58,67,53,49
19,9,33,65,51,44,50
48,8,66,27,60,31,51
30,8,49,22,48,69,16
66,19,17,37,18,66,33
52,2,24,63,55,49,55
31,2,44,63,53,21,61
26,19,58,67,31,66,48
54,2,25,17,35,51,20
38,9,34,46,48,46,16
47,10,41,65,67,16,63
52,8,69,34,49,59,47
19,8,28,35,66,21,34
37,7,44,47,37,51,59
50,13,43,16,62,16,41
40,5,45,28,58,48,20
18,2,55,32,53,69,46
46,17,36,17,54,41,54
48,9,65,22,34,43,57
37,10,47,69,57,58,61
70,12,16,17,40,18,29
30,1,16,41,22,59,57
52,11,26,42,56,22,16
37,16,57,54,53,50,33
66,11,45,63,25,66,45
69,3,58,18,52,59,16
16,17,57,43,34,48,65
56,6,38,62,45,55,34
51,2,17,59,29,66,56
68,2,39,16,66,20,21
53,8,61,26,22,63,21
43,3,27,29,40,39,63
